symbol,id,date,jdate,min,max,yesterday,first,close,last,trades_count,volume,value,ret,cumprod,adj_price
اهرم,17914401175772326,20230130,14011110,12170.0,12870.0,12330.0,12560.0,12540.0,12780.0,7439.0,123829330.0,1552802909940.0,1.0170316301703164,3.7790218140418568,12516.494845360841
اهرم,17914401175772326,20230131,14011111,12370.0,12990.0,12540.0,12750.0,12660.0,12600.0,6997.0,103369703.0,1308621838190.0,1.0095693779904307,3.71573675973972,12636.269915651375
اهرم,17914401175772326,20230201,14011112,12300.0,12590.0,12660.0,12520.0,12450.0,12410.0,3588.0,49298297.0,613633651370.0,0.9834123222748815,3.680516506092898,12426.66354264294
اهرم,17914401175772326,20230205,14011116,11740.0,12400.0,12450.0,12380.0,12000.0,11760.0,4884.0,66351228.0,796275873830.0,0.963855421686747,3.742597507400489,11977.507029053435
اهرم,17914401175772326,20230206,14011117,11610.0,12140.0,12000.0,11680.0,11970.0,12000.0,3963.0,65175114.0,780181949790.0,0.9975,3.8829449139280077,11947.563261480804
اهرم,17914401175772326,20230207,14011118,12250.0,12550.0,11970.0,12300.0,12400.0,12550.0,4270.0,69315973.0,859420546460.0,1.035923141186299,3.8926766054416113,12376.757263355217
اهرم,17914401175772326,20230208,14011119,12200.0,12670.0,12400.0,12670.0,12440.0,12220.0,3354.0,45703892.0,568726339810.0,1.0032258064516129,3.7576886263819427,12416.682286785395
اهرم,17914401175772326,20230212,14011123,12040.0,12420.0,12440.0,12420.0,12250.0,12280.0,2964.0,36459530.0,446613688660.0,0.9847266881028939,3.7456060262971134,12227.038425492048
اهرم,17914401175772326,20230213,14011124,12310.0,12610.0,12250.0,12450.0,12460.0,12310.0,4308.0,82606996.0,1029460679650.0,1.0171428571428571,3.803701140174375,12436.644798500483
اهرم,17914401175772326,20230214,14011125,12200.0,12460.0,12460.0,12300.0,12340.0,12260.0,1800.0,30946513.0,381736679990.0,0.9903691813804173,3.7395938175871666,12316.869728209947
اهرم,17914401175772326,20230215,14011126,12110.0,12350.0,12340.0,12300.0,12250.0,12320.0,2157.0,45903130.0,562451070950.0,0.9927066450567261,3.775959397660948,12227.038425492046
اهرم,17914401175772326,20230219,14011130,12470.0,13130.0,12250.0,12500.0,12820.0,13100.0,4539.0,81651497.0,1047073284340.0,1.0465306122448979,3.8037011401743754,12795.970009372084
اهرم,17914401175772326,20230220,14011201,13610.0,14100.0,12820.0,13610.0,14030.0,14100.0,3502.0,87362071.0,1226097812860.0,1.094383775351014,3.6345818227095243,14003.701968134972
اهرم,17914401175772326,20230221,14011202,14600.0,15430.0,14030.0,15000.0,15280.0,15290.0,9676.0,198902248.0,3038686486360.0,1.0890947968638631,3.3211218080638707,15251.358950328038
اهرم,17914401175772326,20230222,14011203,14900.0,16270.0,15280.0,15240.0,15440.0,15990.0,12088.0,205854411.0,3178977211790.0,1.0104712041884816,3.0494331784774937,15411.059044048747
اهرم,17914401175772326,20230225,14011206,16980.0,16980.0,15440.0,16980.0,16980.0,16980.0,1197.0,39914884.0,677754730320.0,1.099740932642487,3.0178328346590746,16948.172446110602
اهرم,17914401175772326,20230226,14011207,17650.0,18670.0,16980.0,18670.0,18430.0,18670.0,14821.0,255246620.0,4704612546790.0,1.085394581861013,2.744130681221208,18395.45454545456
اهرم,17914401175772326,20230227,14011208,17500.0,19780.0,18430.0,17920.0,18630.0,18400.0,17024.0,274007374.0,5103831611320.0,1.010851871947911,2.528233259204347,18595.079662605447
اهرم,17914401175772326,20230228,14011209,18260.0,19560.0,18630.0,18900.0,19070.0,18870.0,13601.0,223038885.0,4252728213120.0,1.02361782071927,2.5010917319987183,19034.254920337407
اهرم,17914401175772326,20230301,14011210,17170.0,18840.0,19070.0,18000.0,17980.0,17260.0,16304.0,198117968.0,3561917043460.0,0.9428421604614577,2.4433843191995868,17946.298031865055
اهرم,17914401175772326,20230304,14011213,17020.0,17760.0,17980.0,17320.0,17420.0,17490.0,7544.0,98631512.0,1718229528780.0,0.9688542825361512,2.59150939750479,17387.34770384256
اهرم,17914401175772326,20230305,14011214,17320.0,18270.0,17420.0,17730.0,17840.0,17450.0,8369.0,112216330.0,2001499527580.0,1.024110218140069,2.674818540019295,17806.560449859433
اهرم,17914401175772326,20230306,14011215,16830.0,17470.0,17840.0,17350.0,17230.0,17200.0,8246.0,102824619.0,1771265711280.0,0.9658071748878924,2.6118463546600963,17197.703842549214
اهرم,17914401175772326,20230307,14011216,17390.0,18950.0,17230.0,17470.0,18270.0,18950.0,12760.0,221603404.0,4048475784120.0,1.0603598374927452,2.7043145076689563,18235.754451733847
اهرم,17914401175772326,20230311,14011220,18060.0,19570.0,18270.0,19050.0,18690.0,18110.0,12321.0,192705321.0,3602092995580.0,1.0229885057471264,2.550374327703126,18654.967197750717
اهرم,17914401175772326,20230312,14011221,17610.0,18200.0,18690.0,17640.0,17870.0,18080.0,7937.0,121475946.0,2171262252140.0,0.9561262707330123,2.493062545058112,17836.504217432062
اهرم,17914401175772326,20230313,14011222,18130.0,18890.0,17870.0,18130.0,18520.0,18310.0,8055.0,126865276.0,2349806127380.0,1.0363738108561835,2.6074616098005663,18485.285848172458
اهرم,17914401175772326,20230314,14011223,18220.0,19170.0,18520.0,18500.0,18900.0,19100.0,10197.0,150994135.0,2853843022800.0,1.0205183585313176,2.5159470284630734,18864.573570759152
اهرم,17914401175772326,20230315,14011224,19380.0,20790.0,18900.0,19400.0,20130.0,20790.0,12978.0,214112217.0,4309776612690.0,1.065079365079365,2.465361850113022,20092.26804123713
اهرم,17914401175772326,20230318,14011227,21300.0,22140.0,20130.0,21300.0,21910.0,22140.0,14458.0,212067411.0,4645683348160.0,1.0884252359662197,2.3147212601657285,21868.931583880054
اهرم,17914401175772326,20230319,14011228,20900.0,22630.0,21910.0,22200.0,21820.0,21390.0,22216.0,267399274.0,5835236641500.0,0.9958922866271109,2.126669966551169,21779.10028116215
اهرم,17914401175772326,20230325,14020105,20750.0,22450.0,21820.0,21900.0,21610.0,21230.0,17485.0,197819761.0,4274163855580.0,0.9903758020164987,2.135441749181307,21569.493908153716
اهرم,17914401175772326,20230326,14020106,20600.0,22190.0,21610.0,21300.0,21340.0,20680.0,16380.0,179638636.0,3833290258540.0,0.987505784359093,2.1561933811724256,21300.000000000015
اهرم,17914401175772326,20230328,14020108,21350.0,22370.0,21300.0,21790.0,21760.0,21710.0,10626.0,130747357.0,2845090440270.0,1.0215962441314554,2.1834741784037544,21760.000000000015
اهرم,17914401175772326,20230329,14020109,21830.0,22820.0,21760.0,22300.0,22350.0,22720.0,13660.0,209514220.0,4682353232120.0,1.0271139705882353,2.137316176470587,22350.000000000015
اهرم,17914401175772326,20230403,14020114,21110.0,22780.0,22350.0,21500.0,22080.0,22490.0,13570.0,164987385.0,3642631489680.0,0.9879194630872483,2.0808948545861283,22080.00000000002
اهرم,17914401175772326,20230404,14020115,21620.0,23100.0,22080.0,22650.0,22340.0,21850.0,12370.0,142734336.0,3188836469400.0,1.0117753623188406,2.1063405797101433,22340.000000000015
اهرم,17914401175772326,20230405,14020116,21450.0,22260.0,22340.0,21570.0,22000.0,22100.0,12788.0,187847265.0,4132751296380.0,0.9847806624888094,2.0818263205013414,22000.000000000015
اهرم,17914401175772326,20230408,14020119,21970.0,24000.0,22000.0,22110.0,23110.0,22700.0,15939.0,208263452.0,4812019910450.0,1.0504545454545455,2.1139999999999985,23110.000000000015
اهرم,17914401175772326,20230409,14020120,22870.0,23680.0,23110.0,23000.0,23270.0,23030.0,13668.0,163648707.0,3807437080840.0,1.0069234097793163,2.012462137602768,23270.000000000015
اهرم,17914401175772326,20230410,14020121,21640.0,23700.0,23270.0,23500.0,22620.0,21860.0,15649.0,178648341.0,4040590227710.0,0.9720670391061452,1.9986248388483012,22620.000000000015
اهرم,17914401175772326,20230411,14020122,21830.0,22790.0,22620.0,21850.0,22340.0,22670.0,11716.0,157691334.0,3523587903390.0,0.9876215738284704,2.0560565870910685,22340.000000000015
اهرم,17914401175772326,20230415,14020126,23210.0,24060.0,22340.0,23340.0,23620.0,23950.0,13820.0,262808111.0,6208240342090.0,1.0572963294538944,2.0818263205013414,23620.000000000015
اهرم,17914401175772326,20230416,14020127,23330.0,24340.0,23620.0,24280.0,23750.0,23340.0,13254.0,179121840.0,4253513755670.0,1.0055038103302285,1.9690093141405576,23750.00000000001
اهرم,17914401175772326,20230417,14020128,23140.0,24150.0,23750.0,23350.0,23780.0,23650.0,10567.0,139977656.0,3329346718780.0,1.0012631578947369,1.9582315789473674,23780.00000000001
اهرم,17914401175772326,20230418,14020129,23850.0,24810.0,23780.0,23860.0,24310.0,24210.0,11641.0,161523933.0,3925865618460.0,1.0222876366694702,1.9557611438183338,24310.000000000015
اهرم,17914401175772326,20230419,14020130,23630.0,24430.0,24310.0,24190.0,24050.0,23830.0,10705.0,143345551.0,3447401293650.0,0.9893048128342246,1.9131221719457003,24050.00000000001
اهرم,17914401175772326,20230424,14020204,23350.0,24040.0,24050.0,23880.0,23800.0,24040.0,8891.0,134245694.0,3194516105870.0,0.9896049896049897,1.9338045738045728,23800.000000000015
اهرم,17914401175772326,20230425,14020205,24200.0,25230.0,23800.0,24200.0,24690.0,24440.0,9860.0,145628444.0,3596214859040.0,1.0373949579831934,1.9541176470588224,24690.00000000002
اهرم,17914401175772326,20230426,14020206,24210.0,25350.0,24690.0,24500.0,24940.0,24940.0,8665.0,133262634.0,3323988384380.0,1.0101255569056298,1.8836776022681234,24940.00000000002
اهرم,17914401175772326,20230429,14020209,26400.0,27430.0,24940.0,26500.0,27090.0,27430.0,8323.0,146368652.0,3964665799700.0,1.0862068965517242,1.8647955092221318,27090.000000000022
اهرم,17914401175772326,20230430,14020210,27620.0,29000.0,27090.0,28000.0,28310.0,28290.0,14718.0,169521087.0,4798435181850.0,1.0450350682908822,1.7167958656330735,28310.000000000022
اهرم,17914401175772326,20230501,14020211,27550.0,28870.0,28310.0,28800.0,28260.0,28150.0,13219.0,139189669.0,3933770365750.0,0.9982338396326387,1.642811727304838,28260.000000000025
اهرم,17914401175772326,20230502,14020212,28260.0,29590.0,28260.0,28290.0,29180.0,29490.0,9581.0,111020881.0,3239807007600.0,1.0325548478414721,1.6457183297947615,29180.00000000003
اهرم,17914401175772326,20230503,14020213,28240.0,29570.0,29180.0,29550.0,28870.0,28310.0,10883.0,110117176.0,3179076278290.0,0.9893762851267992,1.5938313913639464,28870.00000000003
اهرم,17914401175772326,20230506,14020216,28800.0,29770.0,28870.0,28800.0,29440.0,29610.0,10374.0,125691539.0,3700387335980.0,1.019743678559058,1.6109456182888795,29440.00000000003
اهرم,17914401175772326,20230507,14020217,26500.0,29780.0,29440.0,29780.0,27530.0,26500.0,10984.0,114234024.0,3144525025380.0,0.9351222826086957,1.579755434782607,27530.00000000003
اهرم,17914401175772326,20230508,14020218,24780.0,26400.0,27530.0,25900.0,25200.0,24780.0,9048.0,110943312.0,2795959320290.0,0.9153650563022158,1.6893570650199765,25200.000000000025
اهرم,17914401175772326,20230509,14020219,24600.0,26800.0,25200.0,24600.0,25840.0,26450.0,15724.0,190383768.0,4918610795200.0,1.0253968253968253,1.8455555555555536,25840.000000000025
اهرم,17914401175772326,20230510,14020220,23550.0,26780.0,25840.0,26510.0,24540.0,24180.0,14738.0,181893539.0,4463885832120.0,0.9496904024767802,1.7998452012383883,24540.000000000022
اهرم,17914401175772326,20230513,14020223,22090.0,24190.0,24540.0,24190.0,22630.0,23440.0,16414.0,222005664.0,5023870566390.0,0.9221678891605541,1.895191524042378,22630.00000000002
اهرم,17914401175772326,20230514,14020224,23700.0,24890.0,22630.0,23930.0,24420.0,24890.0,9853.0,181615990.0,4434946259220.0,1.0790985417587273,2.0551480335837367,24420.000000000022
اهرم,17914401175772326,20230515,14020225,23640.0,25100.0,24420.0,24940.0,24340.0,23980.0,14347.0,165587016.0,4029986491790.0,0.9967239967239967,1.9045045045045028,24340.000000000022
اهرم,17914401175772326,20230517,14020227,23750.0,24890.0,24340.0,24000.0,24470.0,24630.0,10878.0,114261018.0,2795866710030.0,1.005341002465078,1.910764174198848,24470.00000000002
اهرم,17914401175772326,20230520,14020230,23300.0,24980.0,24470.0,24910.0,23900.0,23590.0,10501.0,98691264.0,2358289347310.0,0.976706170821414,1.9006129955046982,23900.00000000002
اهرم,17914401175772326,20230521,14020231,23270.0,24610.0,23900.0,23530.0,24040.0,24490.0,9003.0,107658126.0,2588406389760.0,1.005857740585774,1.9459414225941407,24040.00000000002
اهرم,17914401175772326,20230522,14020301,23980.0,24850.0,24040.0,24650.0,24400.0,24230.0,11136.0,137452190.0,3354140416200.0,1.0149750415973378,1.9346089850249568,24400.00000000002
اهرم,17914401175772326,20230523,14020302,23980.0,24820.0,24400.0,24400.0,24440.0,24060.0,10154.0,112190599.0,2741900040390.0,1.001639344262295,1.9060655737704904,24440.00000000002
اهرم,17914401175772326,20230524,14020303,24270.0,25550.0,24440.0,25000.0,24860.0,24520.0,9251.0,96161363.0,2390386922420.0,1.0171849427168576,1.9029459901800314,24860.000000000015
اهرم,17914401175772326,20230527,14020306,23200.0,24400.0,24860.0,24400.0,23740.0,23480.0,10071.0,84209166.0,1999106879860.0,0.9549477071600966,1.87079646017699,23740.000000000015
اهرم,17914401175772326,20230528,14020307,21880.0,23380.0,23740.0,23380.0,22390.0,22660.0,11283.0,127737388.0,2860120772300.0,0.943133951137321,1.9590564448188699,22390.000000000015
اهرم,17914401175772326,20230529,14020308,22420.0,22970.0,22390.0,22930.0,22670.0,22500.0,6497.0,75495085.0,1711150044970.0,1.0125055828494864,2.077177311299686,22670.000000000015
اهرم,17914401175772326,20230530,14020309,22380.0,22980.0,22670.0,22620.0,22600.0,22380.0,7053.0,84865513.0,1917703073400.0,0.9969122187913542,2.0515218350242597,22600.000000000015
اهرم,17914401175772326,20230531,14020310,21460.0,22480.0,22600.0,22300.0,21880.0,21670.0,8796.0,84046223.0,1838597232060.0,0.968141592920354,2.057876106194689,21880.000000000015
اهرم,17914401175772326,20230603,14020313,21390.0,22480.0,21880.0,21700.0,22100.0,22460.0,5650.0,51748309.0,1143568523670.0,1.010054844606947,2.125594149908591,22100.00000000002
اهرم,17914401175772326,20230606,14020316,22270.0,22800.0,22100.0,22520.0,22540.0,22620.0,4942.0,38261937.0,862525696470.0,1.0199095022624434,2.1044343891402697,22540.00000000002
اهرم,17914401175772326,20230607,14020317,22080.0,22620.0,22540.0,22500.0,22360.0,22100.0,5465.0,38057940.0,851111708950.0,0.9920141969831411,2.063354037267079,22360.00000000002
اهرم,17914401175772326,20230610,14020320,20130.0,21500.0,22360.0,21500.0,20650.0,20450.0,10054.0,80002940.0,1652451460450.0,0.9235241502683363,2.079964221824685,20650.000000000015
اهرم,17914401175772326,20230611,14020321,19650.0,21180.0,20650.0,20440.0,20520.0,19920.0,11362.0,103514362.0,2124175872150.0,0.9937046004842615,2.2522033898305067,20520.000000000015
اهرم,17914401175772326,20230612,14020322,18810.0,20060.0,20520.0,19870.0,19480.0,19940.0,12411.0,101174199.0,1970884089200.0,0.949317738791423,2.266471734892786,19480.000000000015
اهرم,17914401175772326,20230613,14020323,19600.0,20840.0,19480.0,20020.0,20330.0,20770.0,10630.0,103313700.0,2100822639460.0,1.0436344969199178,2.387474332648869,20330.000000000015
اهرم,17914401175772326,20230614,14020324,20680.0,21390.0,20330.0,21000.0,21040.0,20690.0,9281.0,77715787.0,1635445881540.0,1.0349237579931136,2.2876537137235595,21040.00000000002
اهرم,17914401175772326,20230617,14020327,20270.0,21400.0,21040.0,20980.0,20820.0,20370.0,8292.0,64726660.0,1347635143190.0,0.9895437262357415,2.210456273764257,20820.000000000015
اهرم,17914401175772326,20230618,14020328,19900.0,20550.0,20820.0,20290.0,20240.0,20290.0,7181.0,63910828.0,1293469245520.0,0.9721421709894332,2.2338136407300655,20240.000000000015
اهرم,17914401175772326,20230619,14020329,19840.0,20570.0,20240.0,20300.0,20260.0,19990.0,6941.0,58530409.0,1185640003220.0,1.0009881422924902,2.29782608695652,20260.00000000002
اهرم,17914401175772326,20230620,14020330,19830.0,20940.0,20260.0,20100.0,20330.0,20920.0,7372.0,74130725.0,1507243539090.0,1.0034550839091807,2.295557749259623,20330.00000000002
اهرم,17914401175772326,20230621,14020331,20350.0,21000.0,20330.0,20810.0,20690.0,20550.0,7256.0,52043486.0,1076730993850.0,1.0177078209542547,2.287653713723559,20690.000000000015
اهرم,17914401175772326,20230624,14020403,20210.0,21590.0,20690.0,20510.0,20820.0,21510.0,8442.0,77074093.0,1604593761240.0,1.0062832286128565,2.2478492025132897,20820.000000000015
اهرم,17914401175772326,20230625,14020404,21200.0,22350.0,20820.0,21400.0,21740.0,21410.0,9260.0,86226367.0,1874199911650.0,1.0441882804995197,2.2338136407300655,21740.00000000002
اهرم,17914401175772326,20230626,14020405,21190.0,22160.0,21740.0,21470.0,21700.0,21440.0,8305.0,64471161.0,1399312323050.0,0.9981600735970562,2.1392824287028502,21700.00000000002
اهرم,17914401175772326,20230627,14020406,20440.0,21590.0,21700.0,21490.0,20920.0,20640.0,7460.0,50275319.0,1051534982190.0,0.9640552995391705,2.143225806451611,20920.00000000002
اهرم,17914401175772326,20230628,14020407,20150.0,21130.0,20920.0,20400.0,20760.0,20850.0,5338.0,38580499.0,800965636170.0,0.9923518164435946,2.223135755258124,20760.00000000002
اهرم,17914401175772326,20230701,14020410,20230.0,20950.0,20760.0,20830.0,20530.0,20400.0,6282.0,42673351.0,876229469250.0,0.9889210019267822,2.2402697495183026,20530.00000000002
اهرم,17914401175772326,20230702,14020411,20400.0,21470.0,20530.0,20520.0,21070.0,21340.0,8019.0,66874162.0,1409094734900.0,1.0263029712615683,2.2653677545055997,21070.000000000015
اهرم,17914401175772326,20230703,14020412,21310.0,22670.0,21070.0,21320.0,22160.0,22640.0,12767.0,149802225.0,3319162626370.0,1.0517323208353109,2.207308970099666,22160.00000000002
اهرم,17914401175772326,20230704,14020413,22070.0,23170.0,22160.0,22550.0,22630.0,22310.0,13450.0,116581108.0,2638489348010.0,1.0212093862815885,2.098736462093861,22630.00000000002
اهرم,17914401175772326,20230705,14020414,22130.0,22800.0,22630.0,22430.0,22510.0,22410.0,7675.0,63894527.0,1438556452540.0,0.9946973044631021,2.0551480335837367,22510.00000000002
اهرم,17914401175772326,20230708,14020417,21860.0,22940.0,22510.0,22510.0,22450.0,22050.0,9032.0,63552028.0,1426836752970.0,0.9973345179920036,2.06610395379831,22450.00000000002
اهرم,17914401175772326,20230709,14020418,21450.0,22270.0,22450.0,22000.0,21820.0,21620.0,7628.0,54838202.0,1196690991690.0,0.9719376391982183,2.071625835189308,21820.00000000002
اهرم,17914401175772326,20230710,14020419,20700.0,21870.0,21820.0,21770.0,21170.0,20800.0,8429.0,65316819.0,1383028694390.0,0.9702108157653528,2.131439046746103,21170.000000000015
اهرم,17914401175772326,20230711,14020420,19980.0,21040.0,21170.0,20900.0,20460.0,20200.0,10010.0,78198530.0,1599979645170.0,0.9664619744922059,2.196882380727443,20460.000000000015
اهرم,17914401175772326,20230712,14020421,19300.0,20580.0,20460.0,20200.0,19990.0,20420.0,11266.0,112802472.0,2254928360780.0,0.97702834799609,2.273118279569891,19990.000000000015
اهرم,17914401175772326,20230715,14020424,19680.0,20690.0,19990.0,20550.0,20180.0,19780.0,8217.0,75796862.0,1529621038090.0,1.0095047523761882,2.326563281640819,20180.00000000002
اهرم,17914401175772326,20230716,14020425,18800.0,20060.0,20180.0,19820.0,19200.0,19000.0,9027.0,68511209.0,1315089581870.0,0.9514370664023786,2.3046580773042598,19200.000000000015
اهرم,17914401175772326,20230717,14020426,18120.0,19490.0,19200.0,18900.0,18840.0,19410.0,12186.0,134806027.0,2539452871310.0,0.98125,2.422291666666665,18840.000000000015
اهرم,17914401175772326,20230718,14020427,19400.0,20560.0,18840.0,19500.0,19980.0,20330.0,15674.0,207456815.0,4145562283000.0,1.0605095541401275,2.4685774946921426,19980.000000000015
اهرم,17914401175772326,20230719,14020428,18890.0,20550.0,19980.0,20340.0,19750.0,19070.0,19841.0,206732045.0,4083168682720.0,0.9884884884884885,2.327727727727726,19750.000000000015
اهرم,17914401175772326,20230722,14020431,17780.0,18840.0,19750.0,18820.0,18270.0,17800.0,15253.0,115443174.0,2109027364910.0,0.9250632911392405,2.354835443037973,18270.00000000001
اهرم,17914401175772326,20230723,14020501,17900.0,18960.0,18270.0,17900.0,18470.0,18950.0,11728.0,108695476.0,2007489797080.0,1.0109469074986317,2.5455938697317992,18470.00000000001
اهرم,17914401175772326,20230724,14020502,18850.0,19490.0,18470.0,19160.0,19180.0,19320.0,9153.0,77659461.0,1489655401030.0,1.0384407146724417,2.51802923659989,19180.000000000007
اهرم,17914401175772326,20230725,14020503,18790.0,19670.0,19180.0,19470.0,19170.0,18940.0,8680.0,74710892.0,1432070031220.0,0.9994786235662148,2.424817518248174,19170.000000000007
اهرم,17914401175772326,20230726,14020504,18790.0,19560.0,19170.0,18940.0,19300.0,19510.0,8591.0,89039704.0,1718087614540.0,1.0067814293166406,2.426082420448617,19300.000000000007
اهرم,17914401175772326,20230729,14020507,18980.0,19750.0,19300.0,19510.0,19330.0,19010.0,7255.0,52778757.0,1020418429280.0,1.0015544041450777,2.409740932642486,19330.000000000007
اهرم,17914401175772326,20230730,14020508,18610.0,19300.0,19330.0,19030.0,18830.0,18860.0,7477.0,59601221.0,1122049820830.0,0.9741334712881531,2.4060010346611476,18830.000000000007
اهرم,17914401175772326,20230731,14020509,18880.0,19450.0,18830.0,19010.0,19230.0,19450.0,9029.0,128563941.0,2472860324600.0,1.0212426978226234,2.4698884758364303,19230.000000000007
اهرم,17914401175772326,20230801,14020510,19320.0,20180.0,19230.0,19620.0,19820.0,20060.0,12165.0,174075524.0,3449639949430.0,1.03068122724909,2.4185127405096196,19820.000000000004
اهرم,17914401175772326,20230805,14020514,20050.0,20700.0,19820.0,20180.0,20410.0,20130.0,13214.0,211971308.0,4325333075000.0,1.0297679112008074,2.3465186680121084,20410.000000000004
اهرم,17914401175772326,20230806,14020515,19810.0,20190.0,20410.0,20040.0,20010.0,19890.0,9687.0,128754582.0,2576767425960.0,0.9804017638412543,2.2786869181773635,20010.000000000007
اهرم,17914401175772326,20230807,14020516,19480.0,20370.0,20010.0,19990.0,19980.0,19500.0,11412.0,138348719.0,2764541832010.0,0.9985007496251874,2.3242378810594695,19980.000000000007
اهرم,17914401175772326,20230808,14020517,19140.0,19680.0,19980.0,19470.0,19420.0,19200.0,7478.0,67446723.0,1309478268990.0,0.9719719719719719,2.327727727727727,19420.000000000004
اهرم,17914401175772326,20230809,14020518,19050.0,19660.0,19420.0,19570.0,19320.0,19190.0,6392.0,59319215.0,1145759489900.0,0.9948506694129763,2.3948506694129756,19320.000000000004
اهرم,17914401175772326,20230812,14020521,18020.0,18900.0,19320.0,18900.0,18320.0,18170.0,8671.0,69249903.0,1268692056370.0,0.94824016563147,2.4072463768115937,18320.000000000004
اهرم,17914401175772326,20230813,14020522,18010.0,18900.0,18320.0,18280.0,18560.0,18820.0,8432.0,101589543.0,1885153688270.0,1.0131004366812226,2.5386462882096064,18560.000000000004
اهرم,17914401175772326,20230814,14020523,18190.0,19090.0,18560.0,18870.0,18640.0,18300.0,8034.0,71611150.0,1335115404340.0,1.0043103448275863,2.505818965517241,18640.000000000004
اهرم,17914401175772326,20230815,14020524,17900.0,18370.0,18640.0,18230.0,18120.0,18050.0,7012.0,62436559.0,1131447239760.0,0.9721030042918455,2.495064377682403,18120.000000000004
اهرم,17914401175772326,20230816,14020525,17900.0,18300.0,18120.0,18150.0,18090.0,18090.0,5298.0,42797549.0,774074515490.0,0.9983443708609272,2.566666666666666,18090.000000000004
اهرم,17914401175772326,20230819,14020528,17310.0,18120.0,18090.0,18090.0,17630.0,17310.0,6956.0,57270138.0,1009387399080.0,0.974571586511885,2.5709231619679374,17630.000000000004
اهرم,17914401175772326,20230820,14020529,17150.0,17880.0,17630.0,17420.0,17550.0,17720.0,7893.0,100529411.0,1764060138820.0,0.9954622802041974,2.6380034032898463,17550.000000000004
اهرم,17914401175772326,20230821,14020530,17220.0,17910.0,17550.0,17750.0,17600.0,17300.0,6091.0,59352598.0,1044420122820.0,1.002849002849003,2.6500284900284896,17600.000000000004
اهرم,17914401175772326,20230822,14020531,16830.0,17330.0,17600.0,17300.0,17090.0,17280.0,6592.0,61046176.0,1043144940940.0,0.9710227272727273,2.6424999999999996,17090.000000000004
اهرم,17914401175772326,20230823,14020601,17130.0,18530.0,17090.0,17170.0,17970.0,18360.0,12229.0,192887413.0,3465603774180.0,1.0514921006436513,2.7213575190169683,17970.000000000004
اهرم,17914401175772326,20230826,14020604,18220.0,19410.0,17970.0,18380.0,18860.0,18840.0,19217.0,286755282.0,5407815669680.0,1.0495269894268224,2.588091263216471,18860.000000000004
اهرم,17914401175772326,20230827,14020605,18820.0,20400.0,18860.0,18980.0,19840.0,20160.0,21563.0,344347068.0,6833241119970.0,1.0519618239660657,2.465959703075291,19840.000000000004
اهرم,17914401175772326,20230828,14020606,19550.0,20640.0,19840.0,20180.0,20160.0,19650.0,20412.0,288610186.0,5818986009980.0,1.0161290322580645,2.3441532258064512,20160.000000000004
اهرم,17914401175772326,20230829,14020607,19810.0,20710.0,20160.0,19840.0,20160.0,20220.0,14079.0,183312053.0,3696214760200.0,1.0,2.306944444444444,20160.000000000004
اهرم,17914401175772326,20230830,14020608,19820.0,20350.0,20160.0,19910.0,20110.0,20150.0,10521.0,118204138.0,2377491891170.0,0.9975198412698413,2.306944444444444,20110.000000000004
اهرم,17914401175772326,20230902,14020611,19430.0,20390.0,20110.0,20250.0,19910.0,19630.0,12169.0,129379990.0,2576024611790.0,0.9900546991546494,2.3126802585778217,19910.000000000004
اهرم,17914401175772326,20230903,14020612,19560.0,20190.0,19910.0,19700.0,19840.0,19750.0,10140.0,113275342.0,2246958408970.0,0.9964841788046208,2.3359116022099444,19840.000000000004
اهرم,17914401175772326,20230904,14020613,19760.0,21280.0,19840.0,19850.0,20440.0,21110.0,21592.0,366430387.0,7491256920120.0,1.030241935483871,2.3441532258064512,20440.000000000007
اهرم,17914401175772326,20230905,14020614,20760.0,21460.0,20440.0,21270.0,21080.0,20890.0,15718.0,215057121.0,4532926097330.0,1.0313111545988258,2.275342465753424,21080.000000000007
اهرم,17914401175772326,20230909,14020618,19830.0,20970.0,21080.0,20860.0,20390.0,19850.0,15397.0,178773433.0,3644658830110.0,0.9672675521821632,2.206261859582542,20390.000000000007
اهرم,17914401175772326,20230910,14020619,19720.0,20280.0,20390.0,19860.0,20010.0,19860.0,14416.0,198622666.0,3974176243750.0,0.9813634134379597,2.280922020598332,20010.000000000007
اهرم,17914401175772326,20230911,14020620,19810.0,20170.0,20010.0,19930.0,20010.0,19920.0,9375.0,103241238.0,2065884530550.0,1.0,2.3242378810594695,20010.000000000007
اهرم,17914401175772326,20230912,14020621,19950.0,20320.0,20010.0,20050.0,20110.0,20030.0,8562.0,115544704.0,2323679579630.0,1.0049975012493753,2.3242378810594695,20110.000000000007
اهرم,17914401175772326,20230913,14020622,19720.0,20210.0,20110.0,20100.0,19940.0,19960.0,7600.0,85049214.0,1696062399620.0,0.991546494281452,2.3126802585778212,19940.000000000007
اهرم,17914401175772326,20230917,14020626,20000.0,20280.0,19940.0,20040.0,20140.0,20150.0,8066.0,92812589.0,1869539087870.0,1.0100300902708124,2.3323971915747235,20140.000000000004
اهرم,17914401175772326,20230918,14020627,19790.0,20200.0,20140.0,20180.0,19960.0,19830.0,7261.0,74185149.0,1480626807140.0,0.9910625620655412,2.3092353525322737,19960.000000000004
اهرم,17914401175772326,20230919,14020628,19640.0,19960.0,19960.0,19850.0,19810.0,19680.0,5981.0,56738989.0,1124089358060.0,0.9924849699398798,2.3300601202404807,19810.000000000004
