moneyness,iv,option_type,maturity_bucket
1.1277272727272727,0.7702147104359607,call,medium
1.1636363636363636,0.7382720910008066,call,medium
1.1486363636363637,0.7518994244852868,call,medium
1.305,0.9212597626188942,call,medium
1.265,0.9321179913971613,call,medium
1.2595833333333333,0.7779986913917337,call,medium
1.2245833333333334,0.739695407003528,call,medium
1.2079166666666667,0.7989710185421023,call,medium
1.2033333333333334,0.8166715123196985,call,medium
1.1979166666666667,0.8000333810417257,call,medium
1.2104166666666667,0.7887108608593,call,medium
1.1725,0.7590622869952603,call,medium
1.1670833333333333,0.7684909838419263,call,medium
1.1525,0.8065868959254231,call,medium
1.1120833333333333,0.8197237417992457,call,medium
1.10875,0.8205539591823978,call,medium
1.1108333333333333,0.7942708149837795,call,medium
1.1145833333333333,0.8581518639505331,call,medium
1.07375,0.8063158953921215,call,medium
1.0445833333333334,0.8116566038109103,call,medium
1.0345833333333334,0.790811012534096,call,medium
1.03375,0.7605835008020244,call,medium
1.0666666666666667,0.7177284523595261,call,medium
1.0529166666666667,0.717249140731996,call,medium
1.2046153846153846,0.8510151061342002,call,medium
1.1676923076923076,0.8456164522563457,call,medium
1.1626923076923077,0.71763232880689,call,medium
1.1303846153846153,0.6671130065418621,call,medium
1.115,0.7009398108091045,call,medium
1.1107692307692307,0.7171139868715849,call,medium
1.1057692307692308,0.7476902407533935,call,medium
1.1173076923076923,0.6751205426831842,call,medium
1.0823076923076924,0.683927339009204,call,medium
1.0773076923076923,0.6889486489980777,call,medium
1.0638461538461539,0.7214810442606275,call,medium
1.0265384615384616,0.7567722499164614,call,medium
1.0234615384615384,0.764853821920612,call,medium
1.0253846153846153,0.7472746549891944,call,medium
1.0288461538461537,0.7803409758901045,call,medium
0.9911538461538462,0.778529633421291,call,medium
0.9642307692307692,0.7970149866188209,call,medium
0.955,0.7814401370178319,call,medium
0.9542307692307692,0.7505247852787265,call,medium
0.9846153846153847,0.7078465459501225,call,medium
0.9719230769230769,0.6925172757848799,call,medium
1.1185714285714285,0.6874162586889445,call,medium
1.0842857142857143,0.663589799614597,call,medium
1.0796428571428571,0.5765159391660405,call,medium
1.049642857142857,0.6063118070443618,call,medium
1.0353571428571429,0.6594514025038587,call,medium
1.0314285714285714,0.6640930771743366,call,medium
1.0267857142857142,0.6842655757920111,call,medium
1.0375,0.6133798330079222,call,medium
1.005,0.6272831607354141,call,medium
