moneyness,iv,option_type,maturity_bucket
0.8378511582060129,1.7924045021905097,call,short
0.8706786171574904,2.449630359543181,call,short
0.9054593874833555,1.5106300292229922,call,short
0.9415674328440875,0.8687215048351717,call,short
0.9320175438596491,0.4879756297398571,call,short
0.896388083311363,0.686771530435733,call,short
0.9289617486338798,1.051394073163188,call,short
0.9648127128263337,0.7444083123127476,call,short
1.0020630710285883,0.5601917955176257,call,short
1.02010201020102,0.5705750266236316,call,short
1.015228426395939,0.6159351981946256,call,short
1.0448678549477566,0.6910221134448675,call,short
1.0838380618425247,0.5873739119251532,call,short
1.0735712030312599,0.4883556791447988,call,short
0.9000473709142587,1.2214096128848722,call,short
0.9350393700787402,0.7182549120611298,call,short
0.9562154001006542,0.7596572356822979,call,short
0.9364218827008378,1.2904117544406737,call,short
0.9731113956466069,1.7292599885187256,call,short
1.0119840213049267,1.1259602213943307,call,short
1.0523400720022154,0.8606415867878693,call,short
1.0416666666666667,0.39740662118588593,call,short
1.0425240054869684,0.33416232789904726,call,short
1.0015814443858724,0.4848583818734282,call,short
1.0018455048774058,0.6565459101234689,call,short
1.0382513661202186,0.7979935206047705,call,short
1.0783200908059023,0.6715040125553702,call,short
1.1199528440907751,0.535047276447049,call,short
1.14011401140114,0.5323181664924952,call,short
0.9980988593155894,0.5615381269151,call,short
0.994789199431549,0.8965779695988924,call,short
1.0334645669291338,0.9082716070182818,call,short
1.0568696527428283,0.9928889027253623,call,short
1.034992607195663,1.0540406790703194,call,short
1.0755441741357235,1.3525123909049592,call,short
1.118508655126498,1.0164667524643398,call,short
1.1631127111603434,0.7413959362252892,call,short
1.1513157894736843,0.6582535629779537,call,short
1.1522633744855968,0.49490157766268444,call,short
1.1070110701107012,0.5292364192729256,call,short
1.1073029264434484,0.6421705168081974,call,short
1.1475409836065573,0.7649182292331268,call,short
1.191827468785471,0.6736352226129266,call,short
1.237842617152962,0.6347230240274535,call,short
1.2601260126012601,0.6754565127688978,call,short
1.0931558935361216,0.6701299597786711,call,short
1.0895310279488395,0.5614759089849528,call,short
1.1318897637795275,0.7112650588641798,call,short
1.188212927756654,1.162264426497482,call,short
1.1842728564661298,1.2235920721398719,call,short
0.35629453681710216,4.770215076262823,call,short
0.3753518923991242,4.380207537261646,call,short
0.29955067398901647,1.928492805958255,call,short
0.43791054113231154,2.1330820383105547,call,short
0.44536817102137766,3.756302371082377,call,short
0.46918986549890523,3.1778987972817263,call,short
0.4750593824228028,3.9901395841640737,call,short
0.5344418052256532,3.130527195072055,call,short
0.5630278385986862,1.1276641342302052,call,short
0.5938242280285035,2.841530890764284,call,short
0.6142506142506142,1.3402720167112376,call,short
0.6255864873318736,2.115105194792856,call,short
0.6532066508313539,3.069515903897174,call,short
0.688145136065061,1.3166720669700573,call,short
0.5630918863578193,1.1418476924605978,call,short
0.7125890736342043,1.9121832545877209,call,short
0.7507037847982484,0.6091309829926791,call,short
0.6142820578448938,1.1838788679114265,call,short
0.7719714964370546,2.0540091653239596,call,short
0.7985257985257985,0.5379106913014209,call,short
0.8288173414089894,0.9906545930664287,call,short
0.8132624335314357,0.776343505902829,call,short
0.6654722293319683,0.960216012720139,call,short
0.831353919239905,1.271955910819677,call,short
0.8925725215173733,0.8583464721437217,call,short
0.8758210822646231,0.8081084426515743,call,short
0.9829619921363041,0.47550083244701064,call,short
0.9881422924901185,0.7523177562421579,call,short
0.9348706762231225,0.6621567028181924,call,short
0.8715862870424173,0.4402681933167881,call,short
0.8907363420427553,1.298108027382221,call,short
0.9262117937635073,0.5643781802470592,call,short
0.9213759213759214,0.6598914972325767,call,short
0.9563277016257571,0.8495219848461544,call,short
0.9575486753909991,0.5848115796403962,call,short
0.9383797309978105,0.8497739763723133,call,short
0.7678525723061173,0.7483647321917534,call,short
0.7488766849725412,0.7776819392735117,call,short
1.1140235910878113,0.8778999302063146,call,short
1.1198945981554678,0.7496944047360283,call,short
1.0935992280476037,0.6655046602951529,call,short
1.0523057876818322,0.5653852932232757,call,short
1.0595200997195389,0.7958899622595311,call,short
1.0253317249698433,0.5604278463883412,call,short
0.9877977919814062,0.5146159608875641,call,short
1.009501187648456,0.7778647856201675,call,short
1.0497066995986415,0.5697447087045732,call,short
1.0442260442260443,0.5622319476942579,call,short
1.0838380618425247,0.7812742193199015,call,short
1.0852218321097988,0.8158112252349811,call,short
1.0634970284641851,0.9110264979066847,call,short
1.022864019253911,0.5398629503120598,call,short
0.8702329152802661,0.7343968390608147,call,short
0.8487269096355466,0.8232300562381178,call,short
1.2450851900393185,1.5483112746715586,call,short
1.251646903820817,1.2222796646095055,call,short
1.2222579607590864,0.9125762130961158,call,short
1.1761064685855773,0.7188389869447688,call,short
1.184169523215955,0.6256311795998539,call,short
1.1459589867310012,0.6109761381447399,call,short
1.1040092969203952,0.7628245680479756,call,short
1.1282660332541568,0.8392249489716307,call,short
1.173201605433776,0.6874620094809586,call,short
1.1670761670761671,0.6942964496718038,call,short
1.2113484220592923,0.7690051406103531,call,short
1.2128949888285987,0.8519484190910732,call,short
1.18861432593056,0.955872651503248,call,short
1.1432009626955475,0.6435618828855421,call,short
1.097631426920855,0.3696281875352082,call,short
1.0537992235163616,0.2871100625451473,call,short
1.0117145899893503,0.3304240749140674,call,short
0.9726132582544151,0.7150640396285391,call,short
0.9485771342985522,0.7852435314584494,call,short
1.3761467889908257,2.165226351756256,call,short
1.383399209486166,1.6899578821656638,call,short
1.3509166934705694,1.2833271300478744,call,short
1.2999071494893222,0.920000871673392,call,short
1.3088189467123714,0.8050966839034513,call,short
1.2665862484921593,0.7137152689022609,call,short
1.220220801859384,0.8068933343196263,call,short
1.2470308788598574,0.8426702828065518,call,short
1.2966965112689102,0.7857560567212014,call,short
1.28992628992629,0.7975443857453524,call,short
1.33885878227606,0.8153997043135806,call,short
1.3405681455473986,0.8787791730378735,call,short
1.3137316233969347,0.9727731215240593,call,short
1.263537906137184,0.7814729674610572,call,short
1.2131715771230502,0.54827090590225,call,short
1.1647254575707155,0.5287296101988771,call,short
1.1182108626198084,0.5956897303420999,call,short
1.0749936012285641,0.8807455366205309,call,short
1.0484273589615576,0.8112973906849451,call,short
1.5072083879423328,2.7080087898196648,call,short
1.5151515151515151,1.9333252122656077,call,short
1.4795754261820522,1.5316899230655003,call,short
1.4237078303930673,1.2722977155982378,call,short
1.4334683702087878,1.0176188640111021,call,short
1.3872135102533172,0.864239357453289,call,short
1.336432306798373,0.8739844308570696,call,short
1.3657957244655583,0.909925697615936,call,short
1.4201914171040444,0.8160079239829428,call,short
1.4127764127764129,0.8105526263177336,call,short
1.4663691424928276,0.8522341865299541,call,short
1.4682413022661984,0.9100434347666345,call,short
1.4388489208633093,0.9653843403649601,call,short
1.3838748495788207,0.8107063904463013,call,short
1.3287117273252456,0.6464329294085412,call,short
1.2756516916250693,0.6270770630601171,call,short
